Order_ID,Order_Date,Ship_Mode,Customer_ID,Segment,City,Region,Category,Product_Name,Payment_Mode,Unit_Price,Quantity,Discount,Sales,Profit,Year,Month,Month_Name,Quarter,Profit_Margin
ORD-01149,2022-02-05,Standard Class,CUST-1316,Home Office,Hyderabad,South,Clothing,T-Shirt,Net Banking,7451.96,8,0.0,59615.68,11103.9,2022,2,Feb,Q1,18.63
ORD-01150,2022-02-06,Standard Class,CUST-2041,Corporate,Raipur,Central,Toys,RC Car,Debit Card,3697.6,6,0.2,17748.48,2086.07,2022,2,Feb,Q1,11.75
ORD-01151,2022-02-06,Second Class,CUST-2191,Consumer,Ranchi,East,Clothing,Dress,Credit Card,2854.78,9,0.0,25693.02,8889.74,2022,2,Feb,Q1,34.6
ORD-01152,2022-02-07,Standard Class,CUST-1982,Consumer,Chennai,South,Electronics,Smartphone,Credit Card,12532.91,3,0.0,37598.73,7239.94,2022,2,Feb,Q1,19.26
ORD-01153,2022-02-07,Standard Class,CUST-1353,Consumer,Patna,East,Furniture,Bed Frame,Net Banking,21370.65,4,0.0,85482.6,17936.18,2022,2,Feb,Q1,20.98
ORD-01154,2022-02-08,Standard Class,CUST-2042,Corporate,Agra,North,Toys,Puzzle,UPI,3564.46,7,0.15,21208.54,2451.02,2022,2,Feb,Q1,11.56
ORD-01155,2022-02-08,Standard Class,CUST-1565,Corporate,Surat,West,Clothing,Dress,Debit Card,5577.22,1,0.05,5298.36,1082.14,2022,2,Feb,Q1,20.42
ORD-01156,2022-02-08,Standard Class,CUST-1679,Consumer,Bangalore,South,Groceries,Pulses,UPI,412.21,1,0.15,350.38,44.36,2022,2,Feb,Q1,12.66
ORD-01157,2022-02-08,Standard Class,CUST-1636,Consumer,Jabalpur,Central,Sports,Badminton Set,Debit Card,6028.72,1,0.1,5425.85,2922.4449999999997,2022,2,Feb,Q1,53.86
ORD-01158,2022-02-08,Standard Class,CUST-1109,Corporate,Lucknow,North,Clothing,Jacket,Debit Card,3952.94,8,0.05,30042.34,3987.12,2022,2,Feb,Q1,13.27
ORD-01159,2022-02-08,Second Class,CUST-2346,Corporate,Kochi,South,Sports,Football,UPI,12785.35,6,0.15,65205.28,3314.25,2022,2,Feb,Q1,5.08
ORD-01160,2022-02-09,Standard Class,CUST-1196,Consumer,Delhi,North,Clothing,Dress,UPI,1709.02,3,0.05,4870.71,1076.65,2022,2,Feb,Q1,22.1
ORD-01161,2022-02-09,Standard Class,CUST-2052,Corporate,Raipur,Central,Groceries,Flour (2kg),Debit Card,190.04,7,0.15,1130.74,187.98,2022,2,Feb,Q1,16.62
ORD-01162,2022-02-09,Standard Class,CUST-1282,Corporate,Bangalore,South,Groceries,Flour (2kg),Credit Card,129.83,6,0.0,778.98,248.97,2022,2,Feb,Q1,31.96
ORD-01163,2022-02-09,Standard Class,CUST-1344,Consumer,Indore,Central,Groceries,Oil (1L),Credit Card,243.66,5,0.1,1096.47,68.21,2022,2,Feb,Q1,6.22
ORD-01164,2022-02-09,Standard Class,CUST-2479,Consumer,Bhubaneswar,East,Electronics,Smartphone,UPI,25161.13,3,0.15,64160.88,4039.57,2022,2,Feb,Q1,6.3
ORD-01165,2022-02-10,Standard Class,CUST-1976,Consumer,Bhopal,Central,Books,Data Science Guide,UPI,272.49,4,0.2,871.97,275.34,2022,2,Feb,Q1,31.58
ORD-01166,2022-02-10,Standard Class,CUST-1332,Home Office,Bhubaneswar,East,Clothing,Jeans,Cash,2305.89,1,0.0,2305.89,202.9,2022,2,Feb,Q1,8.8
ORD-01167,2022-02-10,Standard Class,CUST-1002,Home Office,Kochi,South,Electronics,Laptop,UPI,21048.58,9,0.1,170493.5,8635.16,2022,2,Feb,Q1,5.06
ORD-01168,2022-02-10,Standard Class,CUST-1110,Home Office,Guwahati,East,Electronics,Headphones,UPI,33096.05,5,0.05,157206.24,16298.22,2022,2,Feb,Q1,10.37
ORD-01169,2022-02-11,Standard Class,CUST-1363,Corporate,Hyderabad,South,Groceries,Rice (5kg),UPI,341.25,2,0.05,648.38,192.67,2022,2,Feb,Q1,29.72
ORD-01170,2022-02-11,Standard Class,CUST-2128,Corporate,Bangalore,South,Groceries,Sugar (1kg),Credit Card,86.71,9,0.0,780.39,226.95,2022,2,Feb,Q1,29.08
ORD-01171,2022-02-11,Standard Class,CUST-1437,Corporate,Mumbai,West,Electronics,Headphones,Debit Card,41138.2,7,0.0,287967.4,43782.47,2022,2,Feb,Q1,15.2
ORD-01172,2022-02-11,Standard Class,CUST-2259,Home Office,Coimbatore,South,Groceries,Oil (1L),Debit Card,92.31,8,0.15,627.71,157.18,2022,2,Feb,Q1,25.04
ORD-01173,2022-02-11,Second Class,CUST-1603,Consumer,Guwahati,East,Clothing,Saree,Credit Card,2284.81,3,0.15,5826.27,1177.93,2022,2,Feb,Q1,20.22
ORD-01174,2022-02-12,Standard Class,CUST-2099,Corporate,Ahmedabad,West,Groceries,Pulses,UPI,445.69,7,0.05,2963.84,952.64,2022,2,Feb,Q1,32.14
ORD-01175,2022-02-12,Standard Class,CUST-1261,Corporate,Surat,West,Electronics,Smartphone,Net Banking,9872.07,1,0.15,8391.26,561.6,2022,2,Feb,Q1,6.69
ORD-01176,2022-02-13,Standard Class,CUST-2280,Corporate,Kochi,South,Sports,Football,Debit Card,8578.36,6,0.0,51470.16,15129.85,2022,2,Feb,Q1,29.4
ORD-01177,2022-02-13,Second Class,CUST-1468,Consumer,Raipur,Central,Furniture,Chair,Net Banking,34770.08,6,0.1,187758.43,18997.32,2022,2,Feb,Q1,10.12
ORD-01178,2022-02-13,Standard Class,CUST-1277,Corporate,Jabalpur,Central,Toys,Doll,Debit Card,658.35,6,0.2,3160.08,529.27,2022,2,Feb,Q1,16.75
ORD-01179,2022-02-14,Standard Class,CUST-2356,Corporate,Surat,West,Electronics,Headphones,Debit Card,5138.31,3,0.1,13102.69,1409.68,2022,2,Feb,Q1,10.76
ORD-01180,2022-02-14,Standard Class,CUST-1318,Consumer,Chennai,South,Clothing,Shoes,Cash,7885.49,6,0.05,44947.29,11721.55,2022,2,Feb,Q1,26.08
ORD-01181,2022-02-14,Standard Class,CUST-1121,Corporate,Gwalior,Central,Electronics,Headphones,Credit Card,6006.28,3,0.15,15316.01,3882.58,2022,2,Feb,Q1,25.35
ORD-01182,2022-02-14,Standard Class,CUST-1516,Consumer,Hyderabad,South,Toys,RC Car,Debit Card,1768.93,9,0.1,15124.35,3242.2,2022,2,Feb,Q1,21.44
ORD-01183,2022-02-14,First Class,CUST-1181,Home Office,Hyderabad,South,Books,Novel,Cash,563.46,7,0.15,3352.59,869.83,2022,2,Feb,Q1,25.95
ORD-01184,2022-02-14,Second Class,CUST-1568,Corporate,Pune,West,Clothing,Dress,Net Banking,6460.29,4,0.1,23257.04,5625.17,2022,2,Feb,Q1,24.19
ORD-01185,2022-02-15,Standard Class,CUST-1570,Corporate,Nagpur,West,Groceries,Oil (1L),Cash,305.64,3,0.15,779.38,220.51,2022,2,Feb,Q1,28.29
ORD-01186,2022-02-15,Standard Class,CUST-1997,Consumer,Jaipur,North,Books,Self-Help,Debit Card,656.03,6,0.0,3936.18,479.51,2022,2,Feb,Q1,12.18
ORD-01187,2022-02-16,Standard Class,CUST-1570,Consumer,Bhopal,Central,Groceries,Flour (2kg),Credit Card,81.23,9,0.1,657.96,117.56,2022,2,Feb,Q1,17.87
ORD-01188,2022-02-16,Standard Class,CUST-2341,Corporate,Indore,Central,Groceries,Rice (5kg),Net Banking,127.58,3,0.1,344.47,32.89,2022,2,Feb,Q1,9.55
ORD-01189,2022-02-16,Standard Class,CUST-1432,Consumer,Raipur,Central,Clothing,Shoes,Debit Card,5200.91,8,0.1,37446.55,6698.37,2022,2,Feb,Q1,17.89
ORD-01190,2022-02-17,Standard Class,CUST-2497,Consumer,Ranchi,East,Electronics,Camera,Net Banking,44856.11,6,0.1,242222.99,63100.91,2022,2,Feb,Q1,26.05
ORD-01191,2022-02-17,Same Day,CUST-1269,Consumer,Chennai,South,Books,Self-Help,Debit Card,872.54,4,0.2,2792.13,718.74,2022,2,Feb,Q1,25.74
ORD-01192,2022-02-18,Standard Class,CUST-2074,Home Office,Ahmedabad,West,Toys,RC Car,Cash,4883.72,5,0.15,20755.81,5455.21,2022,2,Feb,Q1,26.28
ORD-01193,2022-02-18,First Class,CUST-1224,Corporate,Jabalpur,Central,Groceries,Sugar (1kg),UPI,93.63,3,0.0,280.89,40.06,2022,2,Feb,Q1,14.26
ORD-01194,2022-02-18,Standard Class,CUST-1135,Consumer,Chandigarh,North,Clothing,Dress,Debit Card,5560.49,2,0.15,9452.83,2350.58,2022,2,Feb,Q1,24.87
ORD-01195,2022-02-19,Standard Class,CUST-1863,Corporate,Gwalior,Central,Clothing,Shoes,Cash,1490.97,9,0.0,13418.73,2150.22,2022,2,Feb,Q1,16.02
ORD-01196,2022-02-20,Standard Class,CUST-1737,Corporate,Bangalore,South,Sports,Badminton Set,Debit Card,5925.44,3,0.1,15998.69,5333.13,2022,2,Feb,Q1,33.33
ORD-01197,2022-02-20,Second Class,CUST-2182,Corporate,Kochi,South,Books,Textbook,Cash,388.85,6,0.1,1866.48,285.59,2022,2,Feb,Q1,15.3
ORD-01198,2022-02-20,Standard Class,CUST-2233,Consumer,Surat,West,Books,Textbook,UPI,744.94,5,0.0,3724.7,860.05,2022,2,Feb,Q1,23.09
ORD-01199,2022-02-20,First Class,CUST-2455,Corporate,Patna,East,Sports,Cycle,Credit Card,12766.61,8,0.15,86812.95,23877.36,2022,2,Feb,Q1,27.5
ORD-01200,2022-02-21,First Class,CUST-1401,Consumer,Pune,West,Groceries,Spices,Cash,397.39,5,0.15,1688.91,543.7,2022,2,Feb,Q1,32.19
ORD-01201,2022-02-21,Second Class,CUST-2435,Consumer,Indore,Central,Electronics,Camera,Credit Card,45586.3,8,0.1,328221.36,59532.32,2022,2,Feb,Q1,18.14
ORD-01202,2022-02-21,Second Class,CUST-1020,Consumer,Chandigarh,North,Electronics,Camera,Credit Card,70148.92,5,0.0,350744.6,55468.69,2022,2,Feb,Q1,15.81
ORD-01203,2022-02-22,Second Class,CUST-2378,Corporate,Pune,West,Books,Python Programming,Cash,750.89,6,0.05,4280.07,766.17,2022,2,Feb,Q1,17.9
ORD-01204,2022-02-22,Second Class,CUST-1259,Consumer,Kolkata,East,Groceries,Spices,Credit Card,329.94,5,0.25,1237.28,182.01,2022,2,Feb,Q1,14.71
ORD-01205,2022-02-22,Standard Class,CUST-2284,Home Office,Ahmedabad,West,Electronics,Laptop,Cash,79823.44,2,0.0,159646.88,39301.45,2022,2,Feb,Q1,24.62
ORD-01206,2022-02-22,Second Class,CUST-1026,Consumer,Coimbatore,South,Electronics,Headphones,Credit Card,76058.68,6,0.1,410716.87,135460.6,2022,2,Feb,Q1,32.98
ORD-01207,2022-02-22,First Class,CUST-1261,Consumer,Bhopal,Central,Groceries,Flour (2kg),Debit Card,407.14,7,0.0,2849.98,250.29,2022,2,Feb,Q1,8.78
ORD-01208,2022-02-23,Standard Class,CUST-1073,Consumer,Indore,Central,Electronics,Laptop,Credit Card,14622.65,3,0.0,43867.95,9575.35,2022,2,Feb,Q1,21.83
ORD-01209,2022-02-23,Same Day,CUST-2298,Consumer,Jabalpur,Central,Electronics,Smartphone,Credit Card,79739.84,3,0.15,203336.59,64924.28,2022,2,Feb,Q1,31.93
ORD-01210,2022-02-23,Standard Class,CUST-1425,Corporate,Jabalpur,Central,Groceries,Spices,UPI,470.76,7,0.0,3295.32,263.74,2022,2,Feb,Q1,8.0
ORD-01211,2022-02-23,Standard Class,CUST-1103,Consumer,Indore,Central,Sports,Cycle,Cash,2062.74,4,0.3,5775.67,1144.5,2022,2,Feb,Q1,19.82
ORD-01212,2022-02-23,Standard Class,CUST-1567,Consumer,Bhopal,Central,Groceries,Flour (2kg),Net Banking,357.36,2,0.1,643.25,199.13,2022,2,Feb,Q1,30.96
ORD-01213,2022-02-23,Standard Class,CUST-2463,Consumer,Delhi,North,Clothing,Saree,Credit Card,4843.82,9,0.1,39234.94,12560.5,2022,2,Feb,Q1,32.01
ORD-01214,2022-02-24,First Class,CUST-2425,Consumer,Patna,East,Sports,Cricket Bat,UPI,2927.09,9,0.0,26343.81,5382.19,2022,2,Feb,Q1,20.43
ORD-01215,2022-02-24,First Class,CUST-1305,Consumer,Jabalpur,Central,Clothing,Shoes,Cash,1067.86,6,0.25,4805.37,276.24,2022,2,Feb,Q1,5.75
ORD-01216,2022-02-24,Second Class,CUST-1448,Corporate,Bhubaneswar,East,Clothing,Dress,Credit Card,1787.33,2,0.0,3574.66,292.02,2022,2,Feb,Q1,8.17
ORD-01217,2022-02-24,Same Day,CUST-1268,Corporate,Bhopal,Central,Sports,Cycle,UPI,2751.16,3,0.1,7428.13,1678.87,2022,2,Feb,Q1,22.6
ORD-01218,2022-02-25,Standard Class,CUST-1267,Corporate,Mumbai,West,Groceries,Pulses,UPI,325.94,5,0.05,1548.22,134.94,2022,2,Feb,Q1,8.72
ORD-01219,2022-02-25,Standard Class,CUST-2468,Corporate,Gwalior,Central,Books,Python Programming,Debit Card,605.49,5,0.05,2876.08,2922.4449999999997,2022,2,Feb,Q1,101.61
ORD-01220,2022-02-25,Standard Class,CUST-1898,Corporate,Hyderabad,South,Groceries,Oil (1L),Cash,254.6,9,0.1,2062.26,580.8,2022,2,Feb,Q1,28.16
ORD-01221,2022-02-26,First Class,CUST-2019,Home Office,Agra,North,Groceries,Sugar (1kg),Debit Card,346.32,3,0.1,935.06,257.34,2022,2,Feb,Q1,27.52
ORD-01222,2022-02-26,Standard Class,CUST-1735,Consumer,Surat,West,Electronics,Headphones,Debit Card,71541.61,2,0.0,143083.22,43330.15,2022,2,Feb,Q1,30.28
ORD-01223,2022-02-26,Same Day,CUST-1260,Consumer,Pune,West,Clothing,Dress,Debit Card,6337.28,8,0.05,48163.33,3935.93,2022,2,Feb,Q1,8.17
ORD-01224,2022-02-27,Second Class,CUST-2424,Consumer,Kochi,South,Clothing,Jacket,UPI,7568.89,7,0.15,45034.9,4928.78,2022,2,Feb,Q1,10.94
ORD-01225,2022-02-27,Same Day,CUST-1211,Consumer,Indore,Central,Clothing,Jacket,Debit Card,5449.03,9,0.05,46589.21,13971.56,2022,2,Feb,Q1,29.99
ORD-01226,2022-02-28,Standard Class,CUST-1499,Consumer,Delhi,North,Toys,Action Figure,Debit Card,514.23,3,0.0,1542.69,410.86,2022,2,Feb,Q1,26.63
ORD-01227,2022-02-28,Standard Class,CUST-1763,Corporate,Mumbai,West,Furniture,Table,Cash,13818.66,6,0.0,82911.96,24192.62,2022,2,Feb,Q1,29.18
ORD-01228,2022-02-28,Second Class,CUST-2470,Consumer,Chandigarh,North,Books,Self-Help,UPI,340.86,5,0.0,1704.3,591.26,2022,2,Feb,Q1,34.69
ORD-01229,2022-03-01,Second Class,CUST-1397,Home Office,Surat,West,Groceries,Sugar (1kg),UPI,482.17,5,0.0,2410.85,745.75,2022,3,Mar,Q1,30.93
ORD-01230,2022-03-01,Standard Class,CUST-1084,Consumer,Jabalpur,Central,Sports,Cycle,Credit Card,7616.14,8,0.05,57882.66,11931.87,2022,3,Mar,Q1,20.61
ORD-01231,2022-03-01,First Class,CUST-1267,Consumer,Ahmedabad,West,Groceries,Rice (5kg),Cash,407.32,1,0.1,366.59,52.51,2022,3,Mar,Q1,14.32
ORD-01232,2022-03-01,First Class,CUST-2030,Home Office,Nagpur,West,Groceries,Pulses,Debit Card,68.72,1,0.0,68.72,15.18,2022,3,Mar,Q1,22.09
ORD-01233,2022-03-01,Standard Class,CUST-1191,Home Office,Bhubaneswar,East,Furniture,Bed Frame,Debit Card,4813.96,3,0.1,12997.69,3139.93,2022,3,Mar,Q1,24.16
ORD-01234,2022-03-01,Standard Class,CUST-1855,Consumer,Jabalpur,Central,Electronics,Smartphone,Cash,83587.65,2,0.3,117022.71,17622.88,2022,3,Mar,Q1,15.06
ORD-01235,2022-03-01,Standard Class,CUST-1687,Corporate,Chennai,South,Sports,Dumbbells,UPI,7466.14,2,0.25,11199.21,3150.13,2022,3,Mar,Q1,28.13
ORD-01236,2022-03-02,Standard Class,CUST-1096,Home Office,Kochi,South,Clothing,Saree,UPI,6795.73,2,0.15,11552.74,899.11,2022,3,Mar,Q1,7.78
ORD-01237,2022-03-02,Second Class,CUST-1833,Consumer,Jabalpur,Central,Electronics,Headphones,Cash,57772.8,4,0.0,231091.2,65587.81,2022,3,Mar,Q1,28.38
ORD-01238,2022-03-02,Standard Class,CUST-1519,Consumer,Hyderabad,South,Groceries,Rice (5kg),Cash,389.58,1,0.0,389.58,23.22,2022,3,Mar,Q1,5.96
ORD-01239,2022-03-02,Second Class,CUST-1810,Home Office,Jabalpur,Central,Electronics,Camera,Debit Card,52290.66,9,0.15,400023.55,79760.62,2022,3,Mar,Q1,19.94
ORD-01240,2022-03-03,Second Class,CUST-1403,Corporate,Hyderabad,South,Toys,Puzzle,Credit Card,4269.32,5,0.0,21346.6,6583.95,2022,3,Mar,Q1,30.84
ORD-01241,2022-03-04,Standard Class,CUST-1005,Consumer,Kolkata,East,Toys,Lego Set,Net Banking,636.58,5,0.0,3182.9,241.74,2022,3,Mar,Q1,7.59
ORD-01242,2022-03-04,Standard Class,CUST-2397,Consumer,Chennai,South,Toys,Doll,Debit Card,3343.06,9,0.1,27078.79,5559.86,2022,3,Mar,Q1,20.53
ORD-01243,2022-03-04,Standard Class,CUST-1117,Consumer,Mumbai,West,Clothing,Shoes,Cash,7321.38,5,0.0,36606.9,2922.4449999999997,2022,3,Mar,Q1,7.98
ORD-01244,2022-03-05,Standard Class,CUST-1705,Home Office,Bhopal,Central,Electronics,Camera,UPI,50039.74,8,0.15,340270.23,108357.26,2022,3,Mar,Q1,31.84
ORD-01245,2022-03-05,Standard Class,CUST-2464,Consumer,Delhi,North,Toys,Puzzle,Credit Card,3570.59,1,0.15,3035.0,909.6,2022,3,Mar,Q1,29.97
ORD-01246,2022-03-05,Same Day,CUST-2218,Home Office,Jaipur,North,Furniture,Table,UPI,27040.3,1,0.15,22984.25,7588.83,2022,3,Mar,Q1,33.02
ORD-01247,2022-03-05,Standard Class,CUST-1472,Consumer,Gwalior,Central,Toys,Action Figure,UPI,3833.23,4,0.15,13032.98,2922.4449999999997,2022,3,Mar,Q1,22.42
ORD-01248,2022-03-05,Standard Class,CUST-1901,Consumer,Bhubaneswar,East,Toys,Action Figure,UPI,3287.35,8,0.0,26298.8,7126.08,2022,3,Mar,Q1,27.1
ORD-01249,2022-03-05,Standard Class,CUST-1935,Consumer,Chennai,South,Books,Novel,Credit Card,531.46,3,0.15,1355.22,142.93,2022,3,Mar,Q1,10.55
ORD-01250,2022-03-05,Standard Class,CUST-1941,Corporate,Ranchi,East,Clothing,Dress,Debit Card,1343.16,1,0.05,1276.0,179.6,2022,3,Mar,Q1,14.08
ORD-01251,2022-03-05,Standard Class,CUST-1728,Home Office,Agra,North,Furniture,Chair,Credit Card,38649.09,9,0.1,313057.63,62316.17,2022,3,Mar,Q1,19.91
ORD-01252,2022-03-06,Second Class,CUST-1814,Consumer,Gwalior,Central,Books,Data Science Guide,Cash,545.49,9,0.0,4909.41,1112.81,2022,3,Mar,Q1,22.67
ORD-01253,2022-03-06,Standard Class,CUST-2197,Consumer,Jabalpur,Central,Clothing,Dress,UPI,5122.81,9,0.15,39189.5,11155.49,2022,3,Mar,Q1,28.47
ORD-01254,2022-03-06,Same Day,CUST-1196,Corporate,Patna,East,Electronics,Smart TV,Credit Card,37339.05,9,0.3,235236.02,27778.52,2022,3,Mar,Q1,11.81
ORD-01255,2022-03-06,Standard Class,CUST-2251,Corporate,Kolkata,East,Groceries,Pulses,Cash,219.68,2,0.0,439.36,38.88,2022,3,Mar,Q1,8.85
ORD-01256,2022-03-06,First Class,CUST-2100,Consumer,Coimbatore,South,Toys,Doll,Debit Card,2554.23,4,0.0,10216.92,1990.08,2022,3,Mar,Q1,19.48
ORD-01257,2022-03-06,First Class,CUST-1459,Corporate,Pune,West,Sports,Dumbbells,UPI,7622.97,2,0.0,15245.94,1484.23,2022,3,Mar,Q1,9.74
ORD-01258,2022-03-07,Standard Class,CUST-1270,Corporate,Surat,West,Groceries,Rice (5kg),Debit Card,194.68,7,0.05,1294.62,334.17,2022,3,Mar,Q1,25.81
ORD-01259,2022-03-07,Standard Class,CUST-1145,Consumer,Kochi,South,Electronics,Tablet,Debit Card,43728.36,3,0.0,131185.08,29213.51,2022,3,Mar,Q1,22.27
ORD-01260,2022-03-07,Standard Class,CUST-2400,Consumer,Surat,West,Groceries,Sugar (1kg),Debit Card,224.96,9,0.15,1720.94,468.67,2022,3,Mar,Q1,27.23
ORD-01261,2022-03-07,Second Class,CUST-1046,Consumer,Lucknow,North,Toys,RC Car,UPI,2588.55,7,0.05,17213.86,1188.29,2022,3,Mar,Q1,6.9
ORD-01262,2022-03-08,First Class,CUST-2334,Corporate,Nagpur,West,Electronics,Camera,Debit Card,67908.8,8,0.05,516106.88,175171.46,2022,3,Mar,Q1,33.94
ORD-01263,2022-03-08,Standard Class,CUST-1331,Corporate,Bangalore,South,Groceries,Pulses,Debit Card,179.24,9,0.15,1371.19,68.56,2022,3,Mar,Q1,5.0
ORD-01264,2022-03-08,Standard Class,CUST-2225,Corporate,Mumbai,West,Books,Data Science Guide,Credit Card,1073.47,8,0.05,8158.37,1204.44,2022,3,Mar,Q1,14.76
ORD-01265,2022-03-08,First Class,CUST-1183,Consumer,Raipur,Central,Sports,Badminton Set,Debit Card,1299.18,7,0.05,8639.55,2193.5,2022,3,Mar,Q1,25.39
ORD-01266,2022-03-08,Same Day,CUST-1851,Consumer,Kolkata,East,Sports,Badminton Set,UPI,12553.23,9,0.15,96032.21,6102.14,2022,3,Mar,Q1,6.35
ORD-01267,2022-03-08,Second Class,CUST-2398,Home Office,Agra,North,Sports,Cricket Bat,UPI,3227.14,1,0.15,2743.07,205.74,2022,3,Mar,Q1,7.5
ORD-01268,2022-03-08,First Class,CUST-2404,Consumer,Indore,Central,Clothing,T-Shirt,Credit Card,986.74,4,0.0,3946.96,288.15,2022,3,Mar,Q1,7.3
ORD-01269,2022-03-09,Standard Class,CUST-1151,Consumer,Jabalpur,Central,Clothing,T-Shirt,Debit Card,7169.11,4,0.0,28676.44,6436.51,2022,3,Mar,Q1,22.45
ORD-01270,2022-03-09,Second Class,CUST-1961,Corporate,Chennai,South,Books,Comics,Credit Card,1159.6,5,0.0,5798.0,1848.27,2022,3,Mar,Q1,31.88
ORD-01271,2022-03-09,Second Class,CUST-1611,Consumer,Guwahati,East,Books,Self-Help,Net Banking,921.22,8,0.05,7001.27,1516.69,2022,3,Mar,Q1,21.66
ORD-01272,2022-03-10,Standard Class,CUST-1774,Consumer,Ranchi,East,Books,Comics,Cash,384.03,1,0.1,384.03,88.74,2022,3,Mar,Q1,23.11
ORD-01273,2022-03-10,Standard Class,CUST-2245,Consumer,Agra,North,Toys,Board Game,UPI,1705.54,6,0.1,9209.92,1416.49,2022,3,Mar,Q1,15.38
ORD-01274,2022-03-10,Standard Class,CUST-1083,Consumer,Coimbatore,South,Groceries,Rice (5kg),UPI,71.58,9,0.1,547.59,30.46,2022,3,Mar,Q1,5.56
ORD-01275,2022-03-10,Standard Class,CUST-1325,Corporate,Jaipur,North,Groceries,Spices,UPI,62.58,8,0.0,500.64,28.28,2022,3,Mar,Q1,5.65
ORD-01276,2022-03-10,Standard Class,CUST-2192,Consumer,Mumbai,West,Sports,Badminton Set,Net Banking,14518.14,2,0.1,26132.65,8270.8,2022,3,Mar,Q1,31.65
ORD-01277,2022-03-11,Standard Class,CUST-2087,Consumer,Gwalior,Central,Groceries,Flour (2kg),Credit Card,223.21,7,0.05,1484.35,119.89,2022,3,Mar,Q1,8.08
ORD-01278,2022-03-12,Second Class,CUST-1446,Corporate,Agra,North,Sports,Badminton Set,Net Banking,5600.6,5,0.1,25202.7,8819.35,2022,3,Mar,Q1,34.99
ORD-01279,2022-03-12,Standard Class,CUST-1244,Consumer,Gwalior,Central,Sports,Cycle,UPI,8297.57,2,0.1,14935.63,1483.51,2022,3,Mar,Q1,9.93
ORD-01280,2022-03-13,Standard Class,CUST-1059,Corporate,Chennai,South,Books,Textbook,Debit Card,1262.06,1,0.2,1009.65,254.83,2022,3,Mar,Q1,25.24
ORD-01281,2022-03-13,First Class,CUST-1539,Consumer,Pune,West,Clothing,Jeans,UPI,5568.07,2,0.0,11136.14,3727.12,2022,3,Mar,Q1,33.47
ORD-01282,2022-03-13,First Class,CUST-1507,Consumer,Chennai,South,Clothing,Dress,UPI,3640.29,6,0.0,21841.74,3466.0,2022,3,Mar,Q1,15.87
ORD-01283,2022-03-14,Standard Class,CUST-2108,Consumer,Pune,West,Electronics,Smart TV,UPI,45669.99,8,0.1,328823.93,88890.96,2022,3,Mar,Q1,27.03
ORD-01284,2022-03-14,Standard Class,CUST-1565,Consumer,Nagpur,West,Groceries,Flour (2kg),Credit Card,432.15,3,0.05,1231.63,191.22,2022,3,Mar,Q1,15.53
ORD-01285,2022-03-15,Same Day,CUST-1136,Home Office,Indore,Central,Electronics,Laptop,Cash,45699.65,5,0.0,228498.25,32328.46,2022,3,Mar,Q1,14.15
ORD-01286,2022-03-15,First Class,CUST-2269,Consumer,Chennai,South,Furniture,Table,Credit Card,34694.4,2,0.0,69388.8,7670.32,2022,3,Mar,Q1,11.05
ORD-01287,2022-03-15,Standard Class,CUST-1792,Consumer,Coimbatore,South,Groceries,Sugar (1kg),UPI,70.12,8,0.1,504.86,149.58,2022,3,Mar,Q1,29.63
ORD-01288,2022-03-15,Standard Class,CUST-1802,Consumer,Jaipur,North,Clothing,Shoes,Net Banking,1951.6,4,0.0,7806.4,993.1,2022,3,Mar,Q1,12.72
ORD-01289,2022-03-16,Standard Class,CUST-1332,Consumer,Hyderabad,South,Groceries,Pulses,Cash,255.76,6,0.3,1074.19,144.96,2022,3,Mar,Q1,13.49
ORD-01290,2022-03-16,Second Class,CUST-1308,Consumer,Delhi,North,Electronics,Smartphone,Debit Card,19856.43,3,0.05,56590.83,19789.3,2022,3,Mar,Q1,34.97
ORD-01291,2022-03-17,Standard Class,CUST-2162,Consumer,Kolkata,East,Electronics,Smartphone,UPI,22725.37,8,0.0,181802.96,26941.95,2022,3,Mar,Q1,14.82
ORD-01292,2022-03-17,Standard Class,CUST-1166,Corporate,Bhubaneswar,East,Books,Data Science Guide,Debit Card,582.42,8,0.1,4193.42,741.53,2022,3,Mar,Q1,17.68
ORD-01293,2022-03-17,Standard Class,CUST-1415,Home Office,Ranchi,East,Clothing,Jeans,Cash,5798.07,3,0.0,17394.21,6036.08,2022,3,Mar,Q1,34.7
ORD-01294,2022-03-17,First Class,CUST-1242,Consumer,Bangalore,South,Electronics,Camera,UPI,44622.02,9,0.05,381518.27,61344.36,2022,3,Mar,Q1,16.08
ORD-01295,2022-03-17,Standard Class,CUST-1859,Corporate,Bangalore,South,Groceries,Rice (5kg),Credit Card,307.02,5,0.05,1458.34,233.11,2022,3,Mar,Q1,15.98
ORD-01296,2022-03-18,Standard Class,CUST-1997,Home Office,Delhi,North,Sports,Dumbbells,Credit Card,9388.75,9,0.05,80273.81,23946.83,2022,3,Mar,Q1,29.83
ORD-01297,2022-03-18,Same Day,CUST-1028,Consumer,Nagpur,West,Clothing,Jacket,UPI,648.3,7,0.15,3857.38,553.84,2022,3,Mar,Q1,14.36
ORD-01298,2022-03-18,Standard Class,CUST-2026,Corporate,Lucknow,North,Groceries,Sugar (1kg),Debit Card,221.67,3,0.0,665.01,79.89,2022,3,Mar,Q1,12.01
ORD-01299,2022-03-18,Standard Class,CUST-1114,Corporate,Kolkata,East,Electronics,Camera,UPI,77025.66,6,0.1,369723.17,65427.35,2022,3,Mar,Q1,17.7
